2024-03-28,22.350000,22.420000,21.830000,21.830000,21.769796,35100
2024-04-01,22.440001,22.440001,21.100000,21.219999,21.161478,52800
2024-04-02,21.040001,21.290001,20.790001,21.090000,21.031837,34900
2024-04-03,21.100000,22.520000,20.750000,22.070000,22.009134,152700
2024-04-04,22.299999,23.190001,22.070000,22.930000,22.866762,157000
2024-04-05,22.799999,23.370001,22.396999,23.330000,23.265659,51000
2024-04-08,23.559999,24.138000,23.106001,23.940001,23.873978,96900
2024-04-09,24.049999,24.420000,23.405001,23.639999,23.574804,50300
2024-04-10,23.240000,23.240000,22.370001,22.860001,22.796957,66600
2024-04-11,22.790001,23.250000,22.230000,23.120001,23.056240,38100
2024-04-12,22.879999,22.879999,21.700001,21.760000,21.699989,45900
2024-04-15,21.900000,22.014000,21.090000,21.150000,21.091671,46900
2024-04-16,21.110001,21.150000,20.719000,20.780001,20.722692,55900
2024-04-17,21.080000,21.080000,20.590000,20.809999,20.752609,22400
2024-04-18,20.600000,21.520000,20.520000,21.059999,21.001919,52000
2024-04-19,21.790001,22.930000,21.691999,22.820000,22.757065,89300
2024-04-22,22.639999,22.980000,22.277000,22.590000,22.527700,64100
2024-04-23,22.450001,23.330000,22.450001,23.120001,23.056240,39200
2024-04-24,23.014000,23.040001,22.740000,22.940001,22.876736,21100
2024-04-25,22.700001,22.735001,22.330000,22.370001,22.308308,41400
2024-04-26,22.610001,23.330000,22.315001,22.370001,22.308308,56400
2024-04-29,22.420000,22.690001,21.270000,21.480000,21.420761,106300
2024-04-30,21.480000,21.745001,20.650000,20.690001,20.632940,85200
2024-05-01,21.290001,21.660000,21.030001,21.459999,21.400816,58200
2024-05-02,21.680000,26.340000,21.259001,26.100000,26.028021,255400
2024-05-03,26.120001,26.309999,22.336000,22.420000,22.358170,221500
2024-05-06,22.500000,24.350000,22.500000,23.389999,23.325493,124500
2024-05-07,23.400000,23.639999,23.025000,23.209999,23.145990,74600
2024-05-08,23.150000,23.520000,22.580000,23.520000,23.455135,40300
2024-05-09,23.400000,23.530001,22.535000,22.920000,22.856791,41400
2024-05-10,23.049999,23.225000,22.260000,22.309999,22.248472,52700
2024-05-13,22.309999,22.700001,22.040001,22.139999,22.078941,27400
2024-05-14,22.110001,22.760000,21.480000,22.020000,21.959272,78800
2024-05-15,21.879999,22.040001,21.510000,21.770000,21.709963,52300
2024-05-16,21.990000,22.254999,21.639999,21.910000,21.849575,50800
2024-05-17,21.629999,21.629999,20.978001,21.350000,21.291121,62700
2024-05-20,21.500000,21.500000,20.820000,20.990000,20.932112,44400
2024-05-21,21.000000,21.709999,20.870001,21.709999,21.650126,55200
2024-05-22,21.510000,21.969999,21.370001,21.969999,21.909409,76900
2024-05-23,21.969999,21.969999,20.275000,20.500000,20.443464,53500
2024-05-24,20.510000,21.100000,20.510000,20.840000,20.782526,41600
2024-05-28,21.110001,21.110001,20.410000,20.600000,20.543188,49300
2024-05-29,20.510000,20.570000,19.650000,19.740000,19.685560,40800
2024-05-30,19.995001,21.150000,19.670000,20.629999,20.573105,94000
2024-05-31,20.639999,20.850000,20.270000,20.670000,20.612995,53400
2024-06-03,22.000000,22.400000,21.690001,22.139999,22.078941,119900
2024-06-04,22.129999,22.129999,20.910000,20.910000,20.852333,49000
2024-06-05,20.860001,20.930000,20.230000,20.820000,20.762581,65200
2024-06-06,20.959999,21.681999,20.820000,21.500000,21.440706,94800
2024-06-07,21.230000,21.660000,21.230000,21.500000,21.440706,28200
2024-06-10,20.990000,21.100000,20.840000,20.950001,20.892223,28300
2024-06-11,20.700001,21.349001,19.070000,19.719999,19.665615,119300
2024-06-12,20.090000,20.090000,18.959999,19.280001,19.226830,115300
2024-06-13,19.420000,19.420000,18.340000,18.950001,18.897739,141900
2024-06-14,18.850000,19.042000,18.129999,18.129999,18.080000,70300
2024-06-17,18.299999,18.299999,17.360001,17.360001,17.360001,78900
2024-06-18,17.360001,17.427000,16.930000,17.020000,17.020000,77200
2024-06-20,17.110001,17.700001,17.000000,17.660000,17.660000,55000
2024-06-21,17.639999,17.990000,16.590000,16.870001,16.870001,139600
2024-06-24,17.000000,17.650000,17.000000,17.520000,17.520000,52000
2024-06-25,17.250000,17.459999,16.879999,17.059999,17.059999,66500
2024-06-26,17.000000,17.188000,16.870001,16.889999,16.889999,41300
2024-06-27,16.930000,17.820000,16.900000,17.820000,17.820000,53100
2024-06-28,17.799999,18.420000,17.799999,18.379999,18.379999,183400
2024-07-01,18.370001,18.370001,17.680000,17.920000,17.920000,52400
2024-07-02,18.070000,19.500000,18.020000,19.320000,19.320000,176000
2024-07-03,20.969999,21.208000,19.629999,20.100000,20.100000,133400
2024-07-05,20.209999,20.893000,20.059999,20.469999,20.469999,98000
2024-07-08,21.750000,21.820000,20.850000,21.242001,21.242001,281828
